NOMBRE,EQUIPAMIENTO,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,NUM,DISTRITO,LATITUD,LONGITUD
Instalación Deportiva Municipal Básica Poeta Esteban Villegas,1 pista de patinaje y hockey sobre patines. 1 pista polideportiva de baloncesto (sin medidas reglamentarias) y voleibol. 1 zona de calistenia. 1 zona de juegos infantiles.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b431d9ba71d01110VgnVCM1000000b205a0aRCRD,POETA ESTEBAN DE VILLEGAS,CALLE,4,RETIRO,40.40875051210095,-3.683108580090566
Instalación Deportiva Municipal Básica Polígono 20 - Padre Claret,3 Pistas de fútbol sala.,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f04524a6bcd81110VgnVCM1000000b205a0aRCRD,PADRE CLARET,CALLE,18,CHAMARTIN,40.44961759191476,-3.6641939594197392
Instalación Deportiva Municipal Básica Polígono de las Rosas,2 Pistas de baloncesto2 Pistas de fútbol sala,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ce2dad35d7ae1110VgnVCM1000000b205a0aRCRD,HELSINKI,CALLE,8,SAN BLAS-CANILLEJAS,40.425863011303306,-3.602966146720566
Instalación Deportiva Municipal Básica Polígono de África,1 Campo de fútbol 7,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff421e23082a1110VgnVCM1000000b205a0aRCRD,VILLAESCUSA,CALLE,56,CIUDAD LINEAL,40.4203329571052,-3.629721806497472
Instalación Deportiva Municipal Básica Pradillo,Pista de Fútbol 7 (césped artificial),0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=76e69a58c3763310VgnVCM1000000b205a0aRCRD,PRADILLO,CALLE,23,CHAMARTIN,40.4490802538165,-3.672985961911911
Instalación Deportiva Municipal Básica Prosperidad,1 Campo de fútbol 7,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=de57058fe5902110VgnVCM1000000b205a0aRCRD,PRADILLO,CALLE,25,CHAMARTIN,40.44901182281747,-3.672360271279946
Instalación Deportiva Municipal Básica Pueblo Nuevo II,1 Pista de fútbol sala2 Pista de baloncesto,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bca91c7eebad1110VgnVCM1000000b205a0aRCRD,ASCAO,CALLE,,CIUDAD LINEAL,40.43092216576642,-3.6389220332415686
Instalación Deportiva Municipal Básica Puente Ventas,1 Pista polideportiva,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a25a658e32a1110VgnVCM1000000b205a0aRCRD,VIRGEN DE LA PAZ,CALLE,7 y 9,CIUDAD LINEAL,40.43223738609814,-3.6597904281119016
Instalación Deportiva Municipal Básica Puerto Balbarán,1 Pista de baloncesto 1 Circuito de BMX Pump Track 1 Pista de skate 1 Pista de voleibol,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d118833dc03c2110VgnVCM1000000b205a0aRCRD,PUERTO DE BALBARAN,CALLE,4,PUENTE DE VALLECAS,40.37839345735447,-3.661454951618551
Instalación Deportiva Municipal Básica Puerto Corlite,1 Campo de mini pitch,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b47a7e060c2c2110VgnVCM1000000b205a0aRCRD,PUERTO DE CORLITE,CALLE,7,PUENTE DE VALLECAS,40.386263289686674,-3.653848524823011
Instalación Deportiva Municipal Básica Puerto Lumbreras,Pista de baloncesto,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f6c59e90c4b41110VgnVCM1000000b205a0aRCRD,PUERTO DE LUMBRERAS,CALLE,0,VILLA DE VALLECAS,40.38134838588081,-3.620134273150991
Instalación Deportiva Municipal Básica Puerto Monasterio (cubierta de P.A.R.),2 Pista de baloncesto,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c73894617fcb2110VgnVCM1000000b205a0aRCRD,PUERTO DEL MONASTERIO,CALLE,17,PUENTE DE VALLECAS,40.39446617270601,-3.663852045873069
Instalación Deportiva Municipal Básica Puerto Rico,2 Pistas de baloncesto,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1dfddf1554291110VgnVCM1000000b205a0aRCRD,PUERTO RICO,CALLE,54,CHAMARTIN,40.45912717792007,-3.6742066744010815
Instalación Deportiva Municipal Básica Puerto Rico - C.D. Alzola,1 Campo de fútbol 11 de césped artificial,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=25494bb2984e1110VgnVCM1000000b205a0aRCRD,GAINZA,CALLE,20,USERA,40.36910755999512,-3.718984167252555
Instalación Deportiva Municipal Básica Puerto Velate,1 Pista de fútbol sala,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e640e4d52d2c2110VgnVCM1000000b205a0aRCRD,PUERTO DE VELATE,CALLE,9,PUENTE DE VALLECAS,40.38385291081796,-3.656054694044056
Instalación Deportiva Municipal Básica Puerto de Béjar,1 Pista de Fútbol-Sala,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80438004f7471110VgnVCM1000000b205a0aRCRD,PUERTO DE BEJAR,CALLE,7,ARGANZUELA,40.38829590912064,-3.686825277248739
Instalación Deportiva Municipal Básica Puerto de Costabona,1 Pista de fútbol sala 1 Pista de tenis de mesa,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=427f3d7dcf2c2110VgnVCM1000000b205a0aRCRD,PUERTO DE COSTABONA,CALLE,7,PUENTE DE VALLECAS,40.38534920722133,-3.659085275095322
Instalación Deportiva Municipal Básica Pádel - Madrid Las Tablas,"4 pistas de tenis (2 de ellas de césped artificial). 12 pistas de pádel (cristal, 10 de ellas cubiertas).",0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0c33d25f63fb3410VgnVCM1000000b205a0aRCRD,CAMINO DE SANTIAGO,AVENIDA,25,FUENCARRAL-EL PARDO,40.50272219093648,-3.674088278900579
Instalación Deportiva Municipal Básica Quinta de Los Molinos I,1 Pista de atletismo1 Patinodromo1 Pista de baloncesto,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6fb39695ed9e1110VgnVCM1000000b205a0aRCRD,ALCALA,CALLE,"535,c/vAvenida25Septiembre",SAN BLAS-CANILLEJAS,40.441749846959226,-3.624297141481054
Instalación Deportiva Municipal Básica Quinta de Los Molinos II,1 Campo fútbol 72 Pistas polideportivas1 Pista tenis1 Pista pádel1 Pista de baloncesto1 Pista prácticas de golf,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=367511f66a6f5310VgnVCM1000000b205a0aRCRD,IQUITOS,CALLE,"1c/vcalleAlcalá,535",SAN BLAS-CANILLEJAS,40.44056376610166,-3.633660128447063
Instalación Deportiva Municipal Básica Ramírez de Prado,1 Pista de Baloncesto1 Pista de Patinaje,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3bfed95d4a471110VgnVCM1000000b205a0aRCRD,RAMIREZ DE PRADO,CALLE,2,ARGANZUELA,40.39931615081684,-3.6894943693155353
Instalación Deportiva Municipal Básica Ramón Gómez de la Serna,Campo de fútbol 11 y campo de minipitch.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=99cc30fdedac4110VgnVCM1000000b205a0aRCRD,RAMON GOMEZ DE LA SERNA,CALLE,22,FUENCARRAL-EL PARDO,40.48459542261755,-3.72483060450493
Instalación Deportiva Municipal Básica Ramón Pérez de Ayala,1 Pista de baloncesto 1 Campo de mini pitch 1 Pista de fútbol sala 2 Pistas de tenis de mesa,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=38cf958fac2c2110VgnVCM1000000b205a0aRCRD,RAMON PEREZ DE AYALA,CALLE,80,PUENTE DE VALLECAS,40.39993169276006,-3.65170924804004
Instalación Deportiva Municipal Básica Rancho del Cordobés,2 Pistas de baloncesto 1 Circuito de vida 1 Pista polideportiva 1 Zona de calistenia,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=909a2414d35e1110VgnVCM1000000b205a0aRCRD,PINSAPO,CALLE,3,USERA,40.36813407300108,-3.69579530482948
Instalación Deportiva Municipal Básica Recinto Ferial San Antonio de la Florida,1 Campo de fútbol Sala1 Pista de baloncesto,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b096bcc750f5c210VgnVCM1000000b205a0aRCRD,SAN ANTONIO DE LA FLORIDA,GLORIETA,S/N,MONCLOA-ARAVACA,40.42540456917053,-3.7265642881836016
Instalación Deportiva Municipal Básica Ricardo Damas,1 Pista Fútbol Sala,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f0cc37a2b471110VgnVCM1000000b205a0aRCRD,RICARDO DAMAS,CALLE,4,ARGANZUELA,40.38516507804954,-3.692142254888889
Instalación Deportiva Municipal Básica Rodríguez Sahagún (Campo de Fútbol),1 Campo de fútbol 11 de césped artificial,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fc3fdfd39c794110VgnVCM1000000b205a0aRCRD,DIRECCION,PASEO,302,TETUAN,40.469257743590006,-3.706257703543411
Instalación Deportiva Municipal Básica Rodríguez Sahagún I (Capitán Blanco Argibay),2 Pistas de baloncesto 2 Pistas de fútbol sala  1 Pista polideportiva 1 Pista de voleibol,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c51553332b794110VgnVCM1000000b205a0aRCRD,CAPITAN BLANCO ARGIBAY,CALLE,173,TETUAN,40.46995417209459,-3.710836991177557
Instalación Deportiva Municipal Básica Rodríguez Sahagún II (Los Pinos),2 Pistas de baloncesto 2 Pistas de bolos y petanca 1 Pista de patinaje 1 Pista polideportiva 1 Pista polideportiva cubierta 3 Pistas de tenis de mesa,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bb9f22cad8d91110VgnVCM2000000c205a0aRCRD,SINESIO DELGADO,CALLE,30,TETUAN,40.47406445678991,-3.687898995406082
Instalación Deportiva Municipal Básica Ronda Sur,1 Campo de fútbol 11 con césped artificial,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20d73d7dcf2c2110VgnVCM1000000b205a0aRCRD,SUR,RONDA,231,PUENTE DE VALLECAS,40.3736230480929,-3.663164496710361
Instalación Deportiva Municipal Básica Rosa Jardón,1 Pista de fútbol sala.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1c916af33b291110VgnVCM1000000b205a0aRCRD,ROSA JARDON,CALLE,11,CHAMARTIN,40.46547349226097,-3.6688677974512
Instalación Deportiva Municipal Básica San Anselmo,1 Pista de baloncesto,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c891b50d1ddb2110VgnVCM1000000b205a0aRCRD,SAN ANSELMO,CALLE,8,PUENTE DE VALLECAS,40.385700278633216,-3.6555409212368497
Instalación Deportiva Municipal Básica San Aureliano,1 Pista de baloncesto.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=29c23deb08ab8210VgnVCM2000000c205a0aRCRD,SAN AURELIANO,CALLE,s/n,VILLAVERDE,40.34255142792559,-3.715902155501163
Instalación Deportiva Municipal Básica San Benigno,1 Pista polideportiva,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2c3f2a574d22110VgnVCM1000000b205a0aRCRD,SAN BENIGNO,CALLE,3,LATINA,40.40467084433323,-3.7371479929917073
Instalación Deportiva Municipal Básica San Cristóbal de Los Ángeles II,1 Pista de patinaje.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=60b46055755b8210VgnVCM2000000c205a0aRCRD,GODELLA,CALLE,48,VILLAVERDE,40.343480612836665,-3.6889961753443936
Instalación Deportiva Municipal Básica San Cristóbal de Los Ángeles III,4 Pistas de frontón,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6ba6a896b55b8210VgnVCM2000000c205a0aRCRD,MONCADA,CALLE,123,VILLAVERDE,40.33966893636725,-3.690641012544881
Instalación Deportiva Municipal Básica San Juan Bautista - Cidamón,1 Pista polideportiva,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=88b85e9248c91110VgnVCM1000000b205a0aRCRD,AGASTIA,CALLE,,CIUDAD LINEAL,40.451304609076615,-3.655896497411837
Instalación Deportiva Municipal Básica San Lamberto,1 Pista de baloncesto,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d472782bf0891110VgnVCM1000000b205a0aRCRD,SAN LAMBERTO,CALLE,20,CIUDAD LINEAL,40.42153891136008,-3.6510925758289545
Instalación Deportiva Municipal Básica San Pascual,1 Campo de fútbol,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79617bbeee991110VgnVCM1000000b205a0aRCRD,ESTEBAN MORA,CALLE,S/N,CIUDAD LINEAL,40.43840494775814,-3.655676791131407
Instalación Deportiva Municipal Básica San Pol,Pistas de petanca,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=caa8849491df0110VgnVCM1000000b205a0aRCRD,SAN POL DE MAR,CALLE,7,MONCLOA-ARAVACA,40.42361742020711,-3.727099101124258
Instalación Deportiva Municipal Básica Sanchinarro I,1 Pista polideportiva Zona de calistenia,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a518a43c67c5110VgnVCM1000000b205a0aRCRD,INFANTA CATALINA MICAELA,CALLE,33,HORTALEZA,40.48926466818352,-3.6525692195472983
Instalación Deportiva Municipal Básica Sanchinarro II,Pista polideportiva,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1ac39569387c5110VgnVCM1000000b205a0aRCRD,INFANTA CATALINA MICAELA,CALLE,23,HORTALEZA,40.48657421685518,-3.653608862541836
Instalación Deportiva Municipal Básica Sanchinarro III,Pista polideportiva,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20682a96097c5110VgnVCM1000000b205a0aRCRD,MARIA TUDOR,CALLE,10,HORTALEZA,40.49316433760569,-3.6611026501926633
Instalación Deportiva Municipal Básica Sanchinarro IV,1 Skatepark,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb702a96097c5110VgnVCM1000000b205a0aRCRD,NICETO ALCALA ZAMORA,AVENIDA,12,HORTALEZA,40.48869693430128,-3.645393006068992
Instalación Deportiva Municipal Básica Sanchorreja,1 Campo de Fútbol 71 Pista Polideportiva,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8bbe87011f2b2110VgnVCM1000000b205a0aRCRD,SANCHORREJA,CALLE,8,LATINA,40.40244721879577,-3.7564266531216193
Instalación Deportiva Municipal Básica Santa Ana I,1 Campo de fútbol (hierba artificial).1 Campo de fútbol (hierba artificial).2 Pistas de Petanca.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bae52c013e291110VgnVCM2000000c205a0aRCRD,HOSPITALET DE LLOBREGAT,CALLE,11,FUENCARRAL-EL PARDO,40.49451923627522,-3.694680766255544
Instalación Deportiva Municipal Básica Santa Ana II,1 Pista de atletismo1 Campo de fútbol (césped artificial),0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=109d0e45fe291110VgnVCM2000000c205a0aRCRD,ALAMEDILLAS,PASEO,2,FUENCARRAL-EL PARDO,40.49811073240421,-3.6936911073056353
Instalación Deportiva Municipal Básica Santa Hortensia,1 Pista de fútbol sala1 Pista de baloncesto.,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9e6df1554291110VgnVCM1000000b205a0aRCRD,SANTA HORTENSIA,CALLE,34,CHAMARTIN,40.44378407690829,-3.6650091208692905
Instalación Deportiva Municipal Básica Santa Marca,Pista de Fútbol-Sala,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8aa5f5e49c802110VgnVCM1000000b205a0aRCRD,PRADILLO,CALLE,23,CHAMARTIN,40.4490802538165,-3.672985961911911
Instalación Deportiva Municipal Básica Santa Petronila,1 Pista polideportiva.1 Pista de baloncesto.1 Pista de petanca.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d79c83035e61110VgnVCM1000000b205a0aRCRD,ANDALUCIA,CARRETERA,S/N,VILLAVERDE,40.34832663162016,-3.692165872799477
Instalación Deportiva Municipal Básica Santa Rita,1 Campo de fútbol,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=56095ff1d9e71110VgnVCM1000000b205a0aRCRD,ALBA DE TORMES,CALLE,2,CARABANCHEL,40.3793200408424,-3.742667573019971
Instalación Deportiva Municipal Básica Santa Virgilia,1 Pista polideportiva,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b3308d335a61110VgnVCM1000000b205a0aRCRD,SANTA VIRGILIA,CALLE,17,HORTALEZA,40.47677211929309,-3.641609789568702
Instalación Deportiva Municipal Básica Santuario de Valverde (Montecarmenlo),Pista de baloncesto y pista de patinaje.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=61cf99d98fc2b610VgnVCM1000001d4a900aRCRD,SANTUARIO DE VALVERDE,AVENIDA,41,FUENCARRAL-EL PARDO,40.50715972029972,-3.697498319643489
Instalación Deportiva Municipal Básica Sepúlveda,1 Pista de fútbol sala1 Pista de patinaje1 Circuito de bicicletas,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff20383ed8784110VgnVCM1000000b205a0aRCRD,SEPULVEDA,CALLE,220,LATINA,40.39882022766974,-3.755867569618557
Instalación Deportiva Municipal Básica Seseña,11 Pistas de calva,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=055c7c0076d22110VgnVCM1000000b205a0aRCRD,SESEÑA,CALLE,2,LATINA,40.397645805419295,-3.757739811336285
Instalación Deportiva Municipal Básica Sierra Elvira,1 Pista infantil,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c7db0701303e5310VgnVCM1000000b205a0aRCRD,SIERRA ELVIRA,CALLE,37,PUENTE DE VALLECAS,40.40514349396312,-3.660433235882449
Instalación Deportiva Municipal Básica Sierra del Valle,1 Pista de patinaje,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=16d7c6962b8b2110VgnVCM1000000b205a0aRCRD,ARROYO DEL OLIVAR,CALLE,96,PUENTE DE VALLECAS,40.39080361326829,-3.659099924430581
Instalación Deportiva Municipal Básica Sinesio Delgado,1 Pista de fútbol sala 1 Pista de voleibol 2 Pistas de patinaje. Tenis de Mesa,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e3b3f65542201110VgnVCM1000000b205a0aRCRD,ISLA DE OZA,CALLE,61,MONCLOA-ARAVACA,40.46387990945949,-3.7211400901596057
Instalación Deportiva Municipal Básica Soto Hidalgo,1 Pista de fútbol sala1 Pista de baloncesto,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5cfca5b6020e1110VgnVCM1000000b205a0aRCRD,RIAÑO,CALLE,1,BARAJAS,40.46124483748552,-3.5794097699469845
Instalación Deportiva Municipal Básica Talbot,Circuito de Educación VialCircuito de Bici-Trial,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3c9cda3da4ce5310VgnVCM1000000b205a0aRCRD,TALBOT,CALLE,3,USERA,40.36591698103636,-3.71073138828298
Instalación Deportiva Municipal Básica Telémaco,1 Pista de baloncesto.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=079b294368ae1110VgnVCM1000000b205a0aRCRD,TELEMACO,CALLE,s/n,SAN BLAS-CANILLEJAS,40.44742577488327,-3.63909008577834
Instalación Deportiva Municipal Básica Tercio Terol,1 Pista de baloncesto,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5069b8463aa65110VgnVCM1000000b205a0aRCRD,CHINDASVINTO,CALLE,,CARABANCHEL,40.39473217663556,-3.728885688549131
Instalación Deportiva Municipal Básica Torrelaguna (La Colina),1 Pista de baloncesto,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b477d49f5ec91110VgnVCM1000000b205a0aRCRD,TORRELAGUNA,CALLE,,CIUDAD LINEAL,40.453221291412646,-3.6610334457155886
Instalación Deportiva Municipal Básica Tres Olivos I Pádel,7 Pistas de pádel (1 de cristal).,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a42e130360391110VgnVCM2000000c205a0aRCRD,CUEVA DE MONTESINOS,CALLE,27,FUENCARRAL-EL PARDO,40.49896370465188,-3.6908807947318554
Instalación Deportiva Municipal Básica Tres Olivos II,Campo de rugby.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=889615a3f1391110VgnVCM2000000c205a0aRCRD,CAMPO DE CALATRAVA,AVENIDA,3,FUENCARRAL-EL PARDO,40.50049078129212,-3.6934087819699295
Instalación Deportiva Municipal Básica Tribaldos I,2 Pistas de baloncesto Circuito de bicicletas Circuito de vida,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=591a16c6b58b5110VgnVCM1000000b205a0aRCRD,TRIBALDOS,CALLE,37,HORTALEZA,40.46705463815002,-3.639405862507256
Instalación Deportiva Municipal Básica Tribaldos II,Pista de patinaje,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=01a39e32fe961110VgnVCM1000000b205a0aRCRD,TRIBALDOS,CALLE,34,HORTALEZA,40.467706247348325,-3.6356019707978606
Instalación Deportiva Municipal Básica Trinquete,1 Campo de fútbol 11 césped artificial,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd483eb1ff961110VgnVCM1000000b205a0aRCRD,VELACHO BAJO,CALLE,3,HORTALEZA,40.472578003657866,-3.658209520963392
Instalación Deportiva Municipal Básica UVA Pan Bendito,3 Pistas polideportivas,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=627268171cef4110VgnVCM1000000b205a0aRCRD,PAN BENDITO,UVA,,CARABANCHEL,40.37554043596684,-3.734957451227099
Instalación Deportiva Municipal Básica UVA de Vallecas,"Unidades deportivas cubiertas:  Pista polideportiva (marcajes de fútbol sala, 3 de baloncesto transversales).",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c4fa3b9c7c451110VgnVCM1000000b205a0aRCRD,MONTE DE MONTJUICH,CALLE,9,VILLA DE VALLECAS,40.38055163644936,-3.6158152393748777
Instalación Deportiva Municipal Básica Urbanización Arroyo del Santo,1 Pista polideportiva1 Pista baloncesto,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a223e08340d35310VgnVCM2000000c205a0aRCRD,PRUNOS,AVENIDA,100,HORTALEZA,40.45407070747356,-3.617972617050469
